Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
A05,T5,93019.74985,1540.280424,344.1459341,12004638.26,0.492703264,0.969448049,0.416613286,1.594838904,1.842696629,227068.3786,1.139072848,3.454545455,5.818932364,3.510367027,1.246789053,0.541326996,0.065724194,0.995656674,0.004338568,61_0,DEX PREV
A05,T5,50562.03309,1125.629847,253.7273734,4810864.443,0.501467962,0.964103378,0.461606845,1.112681612,1.269662921,78669.92798,0.821192053,2.318181818,0.610313197,13.60546871,2.582629321,0.347925506,0.041456781,0.979870295,0.001733836,63_0,DEX PREV
A05,T5,4777.428969,338.636927,77.99238095,139726.1475,0.523522647,0.924353687,0.711911025,1.026531706,1.134831461,2245.024841,0.701986755,2.204545455,20,1.725339309,0.97222989,0.587098089,0.110531471,0.989338814,0.012272788,8_0,DEX PREV
A06,T5,8797.092923,473.0465137,105.8338631,349136.3732,0.494016382,0.924769088,0.382732515,1.172483481,1.260416667,7896.676244,0.810126582,2.354166667,0.845788991,3.433074809,1.395961824,0.485910385,0.066649891,0.989223253,0.004465738,10_0,DEX PREV
A06,T5,34358.0796,926.0486763,209.1556015,2694819.301,0.503467122,0.959046251,0.460988221,1.497919444,1.666666667,66820.68848,1.082278481,3.0625,0.082069068,3.520577658,1.316164241,0.523730245,0.060233971,0.99611339,0.003643103,15_0,DEX PREV
A06,T5,35101.80711,932.8967921,211.4072111,2782790.68,0.506841468,0.959183673,0.497727018,1.755624507,1.947916667,80641.10047,1.215189873,3.666666667,0.038559874,2.253879254,1.026221739,0.588258068,0.085593135,0.995251757,0.00735227,16_0,DEX PREV
A06,T5,27557.17108,829.368473,187.3149219,1935701.006,0.503442009,0.946914275,0.351658828,1.17867572,1.239583333,39992.46716,0.949367089,2.020833333,0.398717477,5.684510789,1.784844674,0.42203295,0.039033118,0.996605974,0.001534605,17_0,DEX PREV
A06,T5,15181.29567,597.361456,139.030306,791497.5683,0.534618901,0.954466708,0.329834856,1.256007599,1.395833333,19858.73615,0.911392405,2.479166667,0.37990302,2.942077192,1.26044764,0.522686162,0.057594517,0.995741221,0.003334673,19_0,DEX PREV
A06,T5,67590.5597,1301.49776,293.3580977,7435589.255,0.501428549,0.965263005,0.525566132,1.736393814,1.927083333,171958.5522,1.208860759,3.625,0.072387864,4.196415286,1.388117897,0.508970212,0.07558606,0.992742732,0.005733521,23_0,DEX PREV
A06,T5,10611.30975,530.2229143,116.2357053,462529.9022,0.474309552,0.935487567,0.515569009,1.822379054,2,16337.62822,1.272151899,3.791666667,0.07724385,1.982482311,1.037564718,0.571191654,0.079684905,0.995047867,0.006372405,26_0,DEX PREV
A06,T5,11656.58355,535.2189935,121.8262005,532528.9815,0.511349824,0.948353531,0.453724712,1.686170661,1.895833333,18343.85062,1.189873418,3.458333333,0.067740925,4.972588559,1.580706267,0.470813493,0.080243969,0.991833873,0.006455553,27_0,DEX PREV
A06,T5,46344.54438,1064.772105,242.9150193,4221669.709,0.51368295,0.964316816,0.44034492,1.497133345,1.666666667,96337.53651,1.063291139,3.083333333,0.204333017,6.07569551,1.813797585,0.422628196,0.053552584,0.990545832,0.002885538,28_0,DEX PREV
A06,T5,27055.98036,829.5134108,185.6037287,1883134.065,0.49411304,0.947172044,0.19986296,1.693842272,1.864583333,56111.91294,1.17721519,3.520833333,0.067494615,2.186773575,1.078627482,0.562614523,0.079748863,0.992841668,0.00637943,32_0,DEX PREV
A06,T5,49295.79865,1098.712512,250.5301583,4631281.591,0.513158623,0.96492576,0.238091518,1.599808333,1.8125,110463.5658,1.151898734,3.229166667,0.145318872,8.096624514,1.814183806,0.457949057,0.060853476,0.991169929,0.003717243,33_0,DEX PREV
A06,T5,82049.96397,1424.268124,323.2170459,9944980.114,0.508282023,0.968689674,0.484361134,1.768187564,1.989583333,218763.7018,1.246835443,3.770833333,1.368117145,4.891326959,1.242459969,0.576943067,0.087926236,0.995807606,0.007755305,34_0,DEX PREV
A06,T5,68471.28281,1309.860437,295.2631791,7581393.242,0.50149693,0.968795286,0.311680371,1.675364304,1.864583333,169535.14,1.189873418,3.458333333,1.512441196,5.12403174,1.432495961,0.51003253,0.064026867,0.993274736,0.004113875,36_0,DEX PREV
A06,T5,40154.787,985.1195652,226.1120579,3404805.57,0.519959241,0.965232171,0.299227035,1.45326749,1.604166667,79096.98969,1.018987342,3.020833333,0.246348883,9.170497941,2.107604638,0.397352159,0.056825187,0.982378059,0.003256845,37_0,DEX PREV
A06,T5,61210.77617,1225.996541,279.1701646,6408083.421,0.511751661,0.961541289,0.229358858,1.210234369,1.354166667,107535.3749,0.898734177,2.333333333,0.552164032,17.13978212,2.7154922,0.358604077,0.037901097,0.983962812,0.00144469,42_0,DEX PREV
A06,T5,95482.8111,1530.3007,348.6724694,12484585.32,0.512367421,0.967091094,0.444407475,1.729801179,1.9375,255610.9905,1.221518987,3.604166667,1.704149016,4.248448689,1.262297212,0.555478782,0.075879386,0.994973474,0.005778233,43_0,DEX PREV
A06,T5,24128.12192,767.2260105,175.2737258,1585884.685,0.515094304,0.946378319,0.329009571,1.712174128,1.90625,49076.04704,1.196202532,3.604166667,0.051806186,4.359435304,1.458608502,0.495355255,0.073839123,0.992882155,0.005471277,44_0,DEX PREV
A06,T5,38224.89078,990.7854473,220.6115195,3162319.214,0.489324408,0.946698514,0.383607588,1.450443609,1.604166667,73560.6981,1.044303797,2.958333333,0.176098837,4.634932523,1.571895878,0.462378332,0.051901983,0.994781172,0.002711728,49_0,DEX PREV
A06,T5,33612.0125,935.3161456,206.8722879,2607522.722,0.482822519,0.95100801,0.260208522,1.717504905,1.885416667,75025.76676,1.183544304,3.583333333,0.13901904,4.695772637,1.472317656,0.492370222,0.074156891,0.986272249,0.005524162,50_0,DEX PREV
A06,T5,33650.22569,900.8633081,206.9898501,2611970.689,0.521050777,0.963570317,0.357352578,1.719855295,1.875,75300.42438,1.170886076,3.625,0.098958612,3.026791139,1.058452843,0.596695955,0.095100064,0.986033705,0.009083122,52_0,DEX PREV
A06,T5,14553.76745,608.8981926,136.1265303,742932.6997,0.493282747,0.942652209,0.426876642,1.61864514,1.78125,23680.7784,1.126582278,3.375,0.5366769,4.067764317,1.497045988,0.47031416,0.064491409,0.991326495,0.004183668,53_0,DEX PREV
A06,T5,6082.656461,389.7975353,88.00385641,200736.4597,0.503066011,0.942823757,0.451327851,1.144127884,1.229166667,4078.815906,0.791139241,2.333333333,1.752705754,2.958661736,1.285416821,0.509437051,0.079272375,0.984342925,0.00631593,54_0,DEX PREV
A06,T5,28978.59787,845.3940064,192.085129,2087384.141,0.509528996,0.966122113,0.394795485,1.517978331,1.71875,55576.22267,1.088607595,3.125,0.2299688,6.108006951,1.752812504,0.437314745,0.056237893,0.993258894,0.003183202,61_0,DEX PREV
A06,T5,38407.11832,958.2270981,221.1367492,3184959.484,0.525635503,0.964972667,0.248459376,1.38418495,1.552083333,71512.53124,0.987341772,2.875,0.336204626,4.990446002,1.606789788,0.45704598,0.060118905,0.993123308,0.003638051,62_0,DEX PREV
A06,T5,63306.52284,1255.598237,283.9090846,6739986.356,0.504611251,0.966661242,0.443854418,1.603185848,1.822916667,148329.961,1.14556962,3.333333333,0.054392652,5.961894674,1.419586617,0.527956471,0.070974937,0.994434995,0.005053459,6_0,DEX PREV
A06,T5,24270.8365,768.4931475,175.7913218,1599975.911,0.516433742,0.957393792,0.424777621,1.226035833,1.375,35471.66872,0.911392405,2.354166667,0.085713285,3.339115282,1.356670894,0.498228986,0.05506758,0.996047259,0.003045548,7_0,DEX PREV
A07,T5,8334.115396,453.3820899,103.0112872,321940.483,0.509495853,0.936742148,0.465314453,1.42087269,1.545454545,8735.525297,1,2.807692308,0.295973661,4.325863218,1.508519589,0.475551124,0.069839274,0.990334407,0.004898913,10_0,NAM PREV 1.0
A07,T5,24544.56773,755.5018845,176.7798468,1627119.347,0.540373631,0.974255526,0.272587781,1.463077178,1.585858586,43953.7646,1.075471698,2.75,0.174485767,8.333794808,1.877459526,0.454248962,0.048326384,0.989704988,0.002347558,16_0,NAM PREV 1.0
A07,T5,10767.54192,541.6447304,117.088258,472782.2723,0.461208593,0.924287053,0.740293332,0.988413105,1.050505051,8671.348169,0.735849057,1.788461538,1.69541522,4.885175013,1.657785352,0.439060189,0.050422561,0.991674946,0.00255843,19_0,NAM PREV 1.0
A07,T5,57171.09578,1227.251244,269.8008524,5784303.891,0.477001142,0.957549265,0.392950938,1.262046703,1.414141414,103217.7516,0.93081761,2.384615385,0.228395187,7.942177752,1.706016202,0.478512478,0.057089574,0.992495037,0.00327859,23_0,NAM PREV 1.0
A07,T5,35583.24135,911.1028904,212.8520379,2840237.038,0.538667187,0.965133824,0.66090559,1.242842379,1.373737374,59073.54112,0.93081761,2.288461538,0.661465041,18.30048915,2.817805073,0.345261919,0.039086771,0.979925623,0.001536696,25_0,NAM PREV 1.0
A07,T5,37351.70632,985.7893682,218.0772101,3054583.465,0.483005472,0.941573505,0.576943978,0.824430416,0.888888889,40390.49494,0.635220126,1.442307692,1.361288293,18.54145093,3.17548153,0.288568369,0.033641926,0.972500449,0.001140435,31_0,NAM PREV 1.0
A07,T5,12184.28954,543.0267879,124.5532788,569097.4548,0.519239313,0.968969652,0.599930219,1.494902208,1.676767677,17734.02489,1.106918239,2.903846154,1.085879582,16.9534137,2.709565497,0.361137146,0.048854725,0.98678464,0.002397163,32_0,NAM PREV 1.0
A07,T5,10625.34725,515.392049,116.3125629,463448.0137,0.502663751,0.948440691,0.571684038,1.669927703,1.838383838,15089.46672,1.176100629,3.230769231,0.237403636,3.798551675,1.355018846,0.511082174,0.072729407,0.992613822,0.00531069,33_0,NAM PREV 1.0
A07,T5,114468.0092,1712.111935,381.7658914,16387493.08,0.490715396,0.969894804,0.291768333,1.704819961,1.888888889,305254.8333,1.20754717,3.384615385,1.997879237,4.778499959,1.307046402,0.545238878,0.086058859,0.992564878,0.007426221,36_0,NAM PREV 1.0
A07,T5,10735.56761,526.4939722,116.9142815,470677.9402,0.486685121,0.950756268,0.401363021,1.37444687,1.575757576,12584.43554,1.044025157,2.5,0.413176729,6.215597121,1.81149062,0.425207934,0.049783836,0.996611791,0.002492616,40_0,NAM PREV 1.0
A07,T5,60676.57133,1290.17843,277.949294,6324378.812,0.458069465,0.944880965,0.439921663,1.536470418,1.727272727,132045.8042,1.119496855,3.038461538,0.160686701,9.78801418,1.877846487,0.459818655,0.062308081,0.991560262,0.003898554,41_0,NAM PREV 1.0
A07,T5,46489.07863,1060.530732,243.2935127,4241434.216,0.519414761,0.95764813,0.39396657,1.72529332,1.929292929,111567.8178,1.238993711,3.423076923,0.062873656,3.584144121,1.241823865,0.548326896,0.082757062,0.996532025,0.006873388,42_0,NAM PREV 1.0
A07,T5,37901.24843,960.9238928,219.6755979,3122242.278,0.515804819,0.965243297,0.218398426,1.699640588,1.878787879,86151.38215,1.201257862,3.365384615,0.195740223,4.618317946,1.476652637,0.488508919,0.076999534,0.991308959,0.00595141,43_0,NAM PREV 1.0
A07,T5,46798.94343,1076.743655,244.1029812,4283910.604,0.507249082,0.960969361,0.557058093,1.65745169,1.888888889,107820.5473,1.213836478,3.288461538,0.116691801,11.86201135,1.900405348,0.484669811,0.077012201,0.992235916,0.005949491,46_0,NAM PREV 1.0
A07,T5,36416.65289,948.0599847,215.3302639,2940602.804,0.509141219,0.958430541,0.24831843,1.594263547,1.767676768,77006.11783,1.13836478,3.115384615,0.209752878,6.681803397,1.793471898,0.439970264,0.063020484,0.990061646,0.003997456,49_0,NAM PREV 1.0
A07,T5,34405.91108,953.7134325,209.3011384,2700448.634,0.475343027,0.938654223,0.597257073,1.087766153,1.191919192,48394.71616,0.86163522,1.807692308,0.964388257,16.34325659,2.859314045,0.323058153,0.031225555,0.987796838,0.000980768,50_0,NAM PREV 1.0
A07,T5,20308.62231,690.7651134,160.8034235,1224635.998,0.534846965,0.964291445,0.353383405,1.314926369,1.515151515,30514.18133,1.012578616,2.307692308,0.497743391,10.09713903,2.289590058,0.371719548,0.042883724,0.993377093,0.001849439,54_0,NAM PREV 1.0
A07,T5,33037.51484,926.9534688,205.0967341,2540957.399,0.483171564,0.953849849,0.645538739,1.260957481,1.414141414,53562.95188,0.943396226,2.307692308,0.778477972,13.12682463,2.552975978,0.346690953,0.040795413,0.986523707,0.001675017,60_0,NAM PREV 1.0
A07,T5,13258.67816,581.5584777,129.9287241,646006.1758,0.492632784,0.951194495,0.674249353,0.935192418,1.03030303,12034.05604,0.72327044,1.576923077,1.311249646,6.888738785,1.997493551,0.385917645,0.042621172,0.991213033,0.001829321,6_0,NAM PREV 1.0
A07,T5,27808.28635,853.7991349,188.1664419,1962219.861,0.479372007,0.932430312,0.554981512,1.005250953,1.090909091,34481.11294,0.742138365,1.846153846,0.838949418,9.859202209,2.332994081,0.353415974,0.042689206,0.981462084,0.001834582,7_0,NAM PREV 1.0
A07,T5,25968.59406,850.1426616,181.8357525,1770757.066,0.451517597,0.931657729,0.619237469,1.115835639,1.222222222,34906.68628,0.849056604,1.961538462,0.421213829,6.980306717,1.949342229,0.401196812,0.041422869,0.992062271,0.001725527,8_0,NAM PREV 1.0
A08,T5,29636.80063,864.8834752,194.2543347,2158903.87,0.497881494,0.957414825,0.205635038,1.209743046,1.360824742,45098.011,0.917197452,2.354166667,0.727707049,14.31945522,2.683017448,0.336148115,0.038282588,0.985410568,0.001474697,10_0,NAM PREV 1.0
A08,T5,3292.833429,314.996137,64.75002498,79954.14254,0.417031798,0.853686481,0.558882925,1.069944605,1.154639175,972.5796463,0.76433121,2.1875,20,13.18735961,2.818099884,0.294743189,0.060010934,0.937297533,0.003611107,11_0,NAM PREV 1.0
A08,T5,22904.51989,757.2638694,170.7716032,1466790.593,0.501922407,0.944393235,0.578027597,0.911838475,1,24775.56321,0.656050955,1.875,0.320198398,3.058435389,1.279464233,0.51662066,0.077589753,0.981455079,0.006060753,12_0,NAM PREV 1.0
A08,T5,18803.49043,728.9168758,154.7299182,1091048.451,0.444725802,0.935405863,0.687426368,1.093369108,1.206185567,22467.6418,0.834394904,2.104166667,1.632845424,22.25663625,3.447115233,0.272635546,0.03168227,0.974863484,0.00100965,16_0,NAM PREV 1.0
A08,T5,31738.26628,893.5803788,201.0234208,2392550.572,0.49948887,0.965596874,0.484530304,1.76010658,1.948453608,71618.73673,1.242038217,3.770833333,0.246900362,7.069287805,1.81010995,0.439399127,0.066093127,0.984150904,0.004393798,19_0,NAM PREV 1.0
A08,T5,3949.216503,328.4998309,70.91049727,105015.3398,0.459886337,0.889253102,0.573443639,1.257250552,1.381443299,1787.810284,0.898089172,2.583333333,20,20.01217961,3.437429659,0.252599358,0.05062221,0.91201772,0.002569833,20_0,NAM PREV 1.0
A08,T5,72760.7787,1311.767359,304.3713205,8304860.361,0.531365755,0.971402691,0.40453982,1.793564993,2,195383.7961,1.261146497,3.875,3.156864583,4.986625309,1.330949043,0.535139791,0.090714445,0.989158728,0.008252957,25_0,NAM PREV 1.0
A08,T5,64292.26725,1249.624897,286.1109174,6898019.837,0.51737956,0.966701975,0.133569899,1.877362068,2.082474227,177350.6398,1.318471338,4.020833333,0.038708043,3.94982228,1.274392936,0.52913796,0.083166098,0.989358177,0.006937579,26_0,NAM PREV 1.0
A08,T5,83440.19632,1465.593946,325.9437951,10198805.34,0.488155129,0.958615808,0.365028364,1.844488004,2.051546392,231835.5417,1.318471338,3.9375,1.211370599,3.94702582,1.218020959,0.560714229,0.077064205,0.993238519,0.005957512,28_0,NAM PREV 1.0
A08,T5,2824.396874,279.1312247,59.96777293,63514.7964,0.455531846,0.867950152,0.674528262,1.171094975,1.319587629,497.7153646,0.904458599,2.1875,20,14.74329616,2.897502619,0.305049374,0.069898934,0.986497449,0.004886721,29_0,NAM PREV 1.0
A08,T5,35997.60754,972.0382504,214.0877797,2889992.953,0.478758824,0.949526187,0.334285024,1.888034512,2.103092784,88358.12715,1.331210191,4.0625,0.048214113,4.389325457,1.440554667,0.500178667,0.081435703,0.990558169,0.006652557,35_0,NAM PREV 1.0
A08,T5,91549.71172,1521.110848,341.4157484,11721192.5,0.497216026,0.968546316,0.386244773,1.836127921,2.082474227,257048.7283,1.337579618,3.854166667,1.457540566,4.06741624,1.356061637,0.51801917,0.0664927,0.995933324,0.004438131,36_0,NAM PREV 1.0
A08,T5,33533.24653,904.0974024,206.6297547,2598362.44,0.515531282,0.967784772,0.446244959,1.438674173,1.608247423,62695.98176,1.057324841,2.875,0.099307081,2.892733418,1.253376746,0.519864959,0.060818842,0.99524925,0.003714403,39_0,NAM PREV 1.0
A08,T5,66089.32713,1281.790884,290.0819622,7189245.635,0.505483329,0.969363633,0.317444687,1.627770583,1.907216495,158287.6671,1.222929936,3.354166667,0.653923069,9.340997364,2.041659532,0.415790777,0.055219258,0.994930501,0.003062443,43_0,NAM PREV 1.0
A08,T5,17814.36662,706.5556573,150.6052989,1006101.754,0.448422601,0.911605076,0.222174286,1.339243129,1.505154639,25615.70333,1.006369427,2.6875,0.829742576,32.30233374,3.862180793,0.276469528,0.034684235,0.968907622,0.001209588,44_0,NAM PREV 1.0
A08,T5,57146.66014,1209.246319,269.7431881,5780595.861,0.491101397,0.958387647,0.413877909,1.737874558,1.958762887,142318.0233,1.261146497,3.5625,0.080943894,3.642329118,1.174252498,0.570139926,0.072821338,0.99499404,0.005320867,45_0,NAM PREV 1.0
A08,T5,13488.47722,599.89573,131.0498477,662873.5822,0.471000367,0.935306523,0.68870666,1.003631553,1.092783505,13073.3046,0.757961783,1.9375,1.736539159,5.06933705,1.720502926,0.420879202,0.047605866,0.99096451,0.002278506,46_0,NAM PREV 1.0
A08,T5,37611.14011,1002.002291,218.8332491,3086462.997,0.470748488,0.954367357,0.564800023,1.510270527,1.690721649,74669.28514,1.082802548,3.166666667,0.336821171,6.915357783,1.762340988,0.448220164,0.060366268,0.987675723,0.003665839,51_0,NAM PREV 1.0
A08,T5,87015.85936,1504.578032,332.8543723,10861353.47,0.483035272,0.96702865,0.529970952,1.706161979,1.93814433,225757.647,1.267515924,3.5625,1.051922857,9.36571881,1.884597143,0.467380272,0.05909078,0.993252657,0.00350546,52_0,NAM PREV 1.0
A08,T5,40138.92982,996.1314366,226.0674075,3402788.927,0.508326044,0.956779834,0.385999005,1.370551525,1.536082474,73922.06706,1.025477707,2.6875,0.045191672,2.461120507,1.080315617,0.568408092,0.065848291,0.996460711,0.004351094,54_0,NAM PREV 1.0
A08,T5,60306.91718,1244.48388,277.1013385,6266672.801,0.489326168,0.953392895,0.210726462,1.497479963,1.680412371,130054.6373,1.152866242,2.9375,0.080744556,6.546567431,1.582104108,0.490779439,0.048093199,0.996019798,0.002321703,7_0,NAM PREV 1.0
A09,T5,46346.88396,1076.628734,242.9211507,4221989.393,0.502456503,0.95453499,0.456764294,1.161817814,1.291666667,74936.08717,0.878205128,2.163265306,0.518925101,20.12198822,3.063675745,0.315575016,0.036071307,0.981322129,0.001309843,11_0,NAM PREV 0.5
A09,T5,46442.80687,1124.102852,243.1724044,4235103.381,0.461866246,0.949505471,0.47034274,0.929642883,1.0625,59427.4213,0.730769231,1.612244898,0.684109664,15.11481056,2.632360395,0.359403319,0.038577735,0.987626128,0.001500513,13_0,NAM PREV 0.5
A09,T5,38596.10465,1021.786784,221.6801451,3208496.279,0.464550335,0.950707878,0.550991172,1.08710841,1.197916667,55574.06904,0.83974359,1.959183673,0.672332421,21.04903681,3.080378618,0.330754582,0.034879943,0.982920609,0.001223337,14_0,NAM PREV 0.5
A09,T5,53382.01075,1332.856292,260.7068988,5218896.928,0.37760535,0.892256755,0.850665142,1.462108412,1.645833333,103246.7855,1.102564103,2.816326531,0.212263164,11.69100716,1.897677583,0.483361053,0.05149912,0.993536912,0.002662708,16_0,NAM PREV 0.5
A09,T5,63905.71611,1565.363306,285.2495134,6835902.908,0.327732319,0.869642889,0.844399625,1.203732762,1.375,103177.9537,0.942307692,2.12244898,0.499558659,11.19713592,2.257268855,0.396777313,0.041474297,0.993359005,0.001731107,20_0,NAM PREV 0.5
A09,T5,17882.47449,700.787289,150.8929212,1011877.056,0.457577906,0.924983192,0.646259876,1.13586426,1.229166667,21384.91642,0.826923077,2.142857143,1.961076506,10.62394991,2.424130693,0.346263889,0.041055162,0.985015512,0.00169478,23_0,NAM PREV 0.5
